연도,시도,시군구,연령구분,분만건수
2018,충남,예산군,30~39세,0
2018,충남,예산군,40~49세,0
2018,충남,예산군,50세 이상,0
2018,충남,청양군,19세 이하,0
2018,충남,청양군,20~29세,0
2018,충남,청양군,30~39세,0
2018,충남,청양군,40~49세,0
2018,충남,청양군,50세 이상,0
2018,충남,홍성군,19세 이하,0
2018,충남,홍성군,20~29세,45
2018,충남,홍성군,30~39세,71
2018,충남,홍성군,40~49세,0
2018,충남,홍성군,50세 이상,0
2018,충남,태안군,19세 이하,0
2018,충남,태안군,20~29세,0
2018,충남,태안군,30~39세,0
2018,충남,태안군,40~49세,0
2018,충남,태안군,50세 이상,0
2018,충남,천안서북구,19세 이하,14
2018,충남,천안서북구,20~29세,1522
2018,충남,천안서북구,30~39세,2922
2018,충남,천안서북구,40~49세,89
2018,충남,천안서북구,50세 이상,0
2018,충남,천안동남구,19세 이하,13
2018,충남,천안동남구,20~29세,459
2018,충남,천안동남구,30~39세,1020
2018,충남,천안동남구,40~49세,58
2018,충남,천안동남구,50세 이상,0
2018,충남,공주시,19세 이하,0
2018,충남,공주시,20~29세,122
2018,충남,공주시,30~39세,185
2018,충남,공주시,40~49세,12
2018,충남,공주시,50세 이상,0
2018,충남,보령시,19세 이하,0
2018,충남,보령시,20~29세,45
2018,충남,보령시,30~39세,89
2018,충남,보령시,40~49세,10
2018,충남,보령시,50세 이상,0
2018,충남,아산시,19세 이하,0
2018,충남,아산시,20~29세,794
2018,충남,아산시,30~39세,1867
2018,충남,아산시,40~49세,83
2018,충남,아산시,50세 이상,0
2018,충남,서산시,19세 이하,0
2018,충남,서산시,20~29세,380
2018,충남,서산시,30~39세,595
2018,충남,서산시,40~49세,35
2018,충남,서산시,50세 이상,0
2018,충남,논산시,19세 이하,0
2018,충남,논산시,20~29세,98
2018,충남,논산시,30~39세,136
2018,충남,논산시,40~49세,0
2018,충남,논산시,50세 이상,0
2018,충남,계룡시,19세 이하,0
2018,충남,계룡시,20~29세,0
2018,충남,계룡시,30~39세,0
2018,충남,계룡시,40~49세,0
2018,충남,계룡시,50세 이상,0
2018,충남,당진시,19세 이하,0
2018,충남,당진시,20~29세,343
2018,충남,당진시,30~39세,658
2018,충남,당진시,40~49세,27
2018,충남,당진시,50세 이상,0
2018,전북,고창군,19세 이하,0
2018,전북,고창군,20~29세,0
2018,전북,고창군,30~39세,0
2018,전북,고창군,40~49세,0
2018,전북,고창군,50세 이상,0
2018,전북,무주군,19세 이하,0
2018,전북,무주군,20~29세,0
2018,전북,무주군,30~39세,0
2018,전북,무주군,40~49세,0
2018,전북,무주군,50세 이상,0
2018,전북,부안군,19세 이하,0
2018,전북,부안군,20~29세,0
2018,전북,부안군,30~39세,0
2018,전북,부안군,40~49세,0
2018,전북,부안군,50세 이상,0
2018,전북,순창군,19세 이하,0
2018,전북,순창군,20~29세,0
2018,전북,순창군,30~39세,0
2018,전북,순창군,40~49세,0
2018,전북,순창군,50세 이상,0
2018,전북,완주군,19세 이하,0
2018,전북,완주군,20~29세,0
2018,전북,완주군,30~39세,0
2018,전북,완주군,40~49세,0
2018,전북,완주군,50세 이상,0
2018,전북,임실군,19세 이하,0
2018,전북,임실군,20~29세,0
2018,전북,임실군,30~39세,0
2018,전북,임실군,40~49세,0
2018,전북,임실군,50세 이상,0
2018,전북,장수군,19세 이하,0
2018,전북,장수군,20~29세,0
2018,전북,장수군,30~39세,0
2018,전북,장수군,40~49세,0
2018,전북,장수군,50세 이상,0
2018,전북,진안군,19세 이하,0
2018,전북,진안군,20~29세,0
2018,전북,진안군,30~39세,0
2018,전북,진안군,40~49세,0
2018,전북,진안군,50세 이상,0
2018,전북,군산시,19세 이하,10
2018,전북,군산시,20~29세,456
2018,전북,군산시,30~39세,965
2018,전북,군산시,40~49세,50
2018,전북,군산시,50세 이상,0
2018,전북,남원시,19세 이하,0
2018,전북,남원시,20~29세,52
2018,전북,남원시,30~39세,56
2018,전북,남원시,40~49세,0
2018,전북,남원시,50세 이상,0
2018,전북,익산시,19세 이하,10
2018,전북,익산시,20~29세,535
2018,전북,익산시,30~39세,1021
2018,전북,익산시,40~49세,63
2018,전북,익산시,50세 이상,0
2018,전북,전주완산구,19세 이하,0
2018,전북,전주완산구,20~29세,679
2018,전북,전주완산구,30~39세,1831
2018,전북,전주완산구,40~49세,87
2018,전북,전주완산구,50세 이상,0
2018,전북,전주덕진구,19세 이하,11
2018,전북,전주덕진구,20~29세,955
2018,전북,전주덕진구,30~39세,2280
2018,전북,전주덕진구,40~49세,152
2018,전북,전주덕진구,50세 이상,0
2018,전북,정읍시,19세 이하,0
2018,전북,정읍시,20~29세,93
2018,전북,정읍시,30~39세,119
2018,전북,정읍시,40~49세,0
2018,전북,정읍시,50세 이상,0
2018,전북,김제시,19세 이하,0
2018,전북,김제시,20~29세,79
2018,전북,김제시,30~39세,153
2018,전북,김제시,40~49세,13
2018,전북,김제시,50세 이상,0
2018,전남,강진군,19세 이하,0
2018,전남,강진군,20~29세,24
2018,전남,강진군,30~39세,24
2018,전남,강진군,40~49세,0
2018,전남,강진군,50세 이상,0
2018,전남,고흥군,19세 이하,0
2018,전남,고흥군,20~29세,10
2018,전남,고흥군,30~39세,10
2018,전남,고흥군,40~49세,0
2018,전남,고흥군,50세 이상,0
2018,전남,곡성군,19세 이하,0
2018,전남,곡성군,20~29세,0
2018,전남,곡성군,30~39세,0
2018,전남,곡성군,40~49세,0
2018,전남,곡성군,50세 이상,0
2018,전남,구례군,19세 이하,0
2018,전남,구례군,20~29세,0
2018,전남,구례군,30~39세,0
2018,전남,구례군,40~49세,0
2018,전남,구례군,50세 이상,0
2018,전남,담양군,19세 이하,0
2018,전남,담양군,20~29세,0
2018,전남,담양군,30~39세,0
2018,전남,담양군,40~49세,0
2018,전남,담양군,50세 이상,0
2018,전남,무안군,19세 이하,0
2018,전남,무안군,20~29세,0
2018,전남,무안군,30~39세,0
2018,전남,무안군,40~49세,0
2018,전남,무안군,50세 이상,0
2018,전남,보성군,19세 이하,0
2018,전남,보성군,20~29세,0
2018,전남,보성군,30~39세,0
2018,전남,보성군,40~49세,0
2018,전남,보성군,50세 이상,0
2018,전남,신안군,19세 이하,0
2018,전남,신안군,20~29세,0
2018,전남,신안군,30~39세,0
2018,전남,신안군,40~49세,0
2018,전남,신안군,50세 이상,0
2018,전남,영광군,19세 이하,0
2018,전남,영광군,20~29세,50
2018,전남,영광군,30~39세,60
2018,전남,영광군,40~49세,0
2018,전남,영광군,50세 이상,0
2018,전남,영암군,19세 이하,0
2018,전남,영암군,20~29세,0
2018,전남,영암군,30~39세,0
2018,전남,영암군,40~49세,0
2018,전남,영암군,50세 이상,0
2018,전남,완도군,19세 이하,0
2018,전남,완도군,20~29세,0
2018,전남,완도군,30~39세,0
2018,전남,완도군,40~49세,0
2018,전남,완도군,50세 이상,0
2018,전남,장성군,19세 이하,0
2018,전남,장성군,20~29세,0
2018,전남,장성군,30~39세,0
2018,전남,장성군,40~49세,0
2018,전남,장성군,50세 이상,0
2018,전남,장흥군,19세 이하,0
2018,전남,장흥군,20~29세,0
2018,전남,장흥군,30~39세,0
2018,전남,장흥군,40~49세,0
2018,전남,장흥군,50세 이상,0
2018,전남,진도군,19세 이하,0
2018,전남,진도군,20~29세,0
2018,전남,진도군,30~39세,0
2018,전남,진도군,40~49세,0
2018,전남,진도군,50세 이상,0
2018,전남,함평군,19세 이하,0
2018,전남,함평군,20~29세,0
2018,전남,함평군,30~39세,0
2018,전남,함평군,40~49세,0
2018,전남,함평군,50세 이상,0
2018,전남,해남군,19세 이하,0
2018,전남,해남군,20~29세,13
2018,전남,해남군,30~39세,18
2018,전남,해남군,40~49세,0
2018,전남,해남군,50세 이상,0
2018,전남,화순군,19세 이하,0
2018,전남,화순군,20~29세,0
2018,전남,화순군,30~39세,0
2018,전남,화순군,40~49세,0
2018,전남,화순군,50세 이상,0
2018,전남,나주시,19세 이하,0
2018,전남,나주시,20~29세,0
2018,전남,나주시,30~39세,0
2018,전남,나주시,40~49세,0
2018,전남,나주시,50세 이상,0
2018,전남,목포시,19세 이하,23
2018,전남,목포시,20~29세,713
2018,전남,목포시,30~39세,1472
2018,전남,목포시,40~49세,82
2018,전남,목포시,50세 이상,0
2018,전남,순천시,19세 이하,17
2018,전남,순천시,20~29세,887
2018,전남,순천시,30~39세,1974
2018,전남,순천시,40~49세,75
2018,전남,순천시,50세 이상,0
2018,전남,여수시,19세 이하,0
2018,전남,여수시,20~29세,370
2018,전남,여수시,30~39세,806
2018,전남,여수시,40~49세,43
2018,전남,여수시,50세 이상,0
2018,전남,광양시,19세 이하,0
2018,전남,광양시,20~29세,151
2018,전남,광양시,30~39세,250
2018,전남,광양시,40~49세,14
2018,전남,광양시,50세 이상,0
2018,경북,고령군,19세 이하,0
2018,경북,고령군,20~29세,0
2018,경북,고령군,30~39세,0
2018,경북,고령군,40~49세,0
2018,경북,고령군,50세 이상,0
2018,경북,군위군,19세 이하,0
2018,경북,군위군,20~29세,0
2018,경북,군위군,30~39세,0
2018,경북,군위군,40~49세,0
2018,경북,군위군,50세 이상,0
2018,경북,봉화군,19세 이하,0
2018,경북,봉화군,20~29세,0
2018,경북,봉화군,30~39세,0
2018,경북,봉화군,40~49세,0
2018,경북,봉화군,50세 이상,0
2018,경북,성주군,19세 이하,0
2018,경북,성주군,20~29세,0
2018,경북,성주군,30~39세,0
2018,경북,성주군,40~49세,0
2018,경북,성주군,50세 이상,0
2018,경북,영덕군,19세 이하,0
2018,경북,영덕군,20~29세,0
2018,경북,영덕군,30~39세,0
2018,경북,영덕군,40~49세,0
2018,경북,영덕군,50세 이상,0
2018,경북,영양군,19세 이하,0
2018,경북,영양군,20~29세,0
2018,경북,영양군,30~39세,0
2018,경북,영양군,40~49세,0
2018,경북,영양군,50세 이상,0
2018,경북,예천군,19세 이하,0
2018,경북,예천군,20~29세,16
2018,경북,예천군,30~39세,22
2018,경북,예천군,40~49세,0
2018,경북,예천군,50세 이상,0
2018,경북,울릉군,19세 이하,0
2018,경북,울릉군,20~29세,0
2018,경북,울릉군,30~39세,0
2018,경북,울릉군,40~49세,0
2018,경북,울릉군,50세 이상,0
2018,경북,울진군,19세 이하,0
2018,경북,울진군,20~29세,26
2018,경북,울진군,30~39세,48
2018,경북,울진군,40~49세,0
2018,경북,울진군,50세 이상,0
2018,경북,의성군,19세 이하,0
2018,경북,의성군,20~29세,0
2018,경북,의성군,30~39세,0
2018,경북,의성군,40~49세,0
2018,경북,의성군,50세 이상,0
2018,경북,청도군,19세 이하,0
2018,경북,청도군,20~29세,0
2018,경북,청도군,30~39세,0
2018,경북,청도군,40~49세,0
2018,경북,청도군,50세 이상,0
2018,경북,청송군,19세 이하,0
2018,경북,청송군,20~29세,0
2018,경북,청송군,30~39세,0
2018,경북,청송군,40~49세,0
2018,경북,청송군,50세 이상,0
2018,경북,칠곡군,19세 이하,0
2018,경북,칠곡군,20~29세,0
2018,경북,칠곡군,30~39세,0
2018,경북,칠곡군,40~49세,0
2018,경북,칠곡군,50세 이상,0
2018,경북,경주시,19세 이하,0
2018,경북,경주시,20~29세,229
2018,경북,경주시,30~39세,514
2018,경북,경주시,40~49세,35
2018,경북,경주시,50세 이상,0
2018,경북,구미시,19세 이하,22
2018,경북,구미시,20~29세,1376
2018,경북,구미시,30~39세,2792
2018,경북,구미시,40~49세,114
2018,경북,구미시,50세 이상,0
2018,경북,김천시,19세 이하,0
2018,경북,김천시,20~29세,94
2018,경북,김천시,30~39세,131
2018,경북,김천시,40~49세,11
2018,경북,김천시,50세 이상,0
2018,경북,안동시,19세 이하,14
2018,경북,안동시,20~29세,461
2018,경북,안동시,30~39세,1088
2018,경북,안동시,40~49세,62
2018,경북,안동시,50세 이상,0
2018,경북,영주시,19세 이하,0
2018,경북,영주시,20~29세,34
2018,경북,영주시,30~39세,64
2018,경북,영주시,40~49세,0
2018,경북,영주시,50세 이상,0
2018,경북,영천시,19세 이하,0
2018,경북,영천시,20~29세,0
2018,경북,영천시,30~39세,0
2018,경북,영천시,40~49세,0
2018,경북,영천시,50세 이상,0
2018,경북,포항남구,19세 이하,0
2018,경북,포항남구,20~29세,20
2018,경북,포항남구,30~39세,66
2018,경북,포항남구,40~49세,0
2018,경북,포항남구,50세 이상,0
2018,경북,포항북구,19세 이하,0
2018,경북,포항북구,20~29세,850
2018,경북,포항북구,30~39세,2119
2018,경북,포항북구,40~49세,84
2018,경북,포항북구,50세 이상,0
2018,경북,문경시,19세 이하,0
2018,경북,문경시,20~29세,0
2018,경북,문경시,30~39세,0
2018,경북,문경시,40~49세,0
2018,경북,문경시,50세 이상,0
2018,경북,상주시,19세 이하,0
2018,경북,상주시,20~29세,0
2018,경북,상주시,30~39세,0
2018,경북,상주시,40~49세,0
2018,경북,상주시,50세 이상,0
2018,경북,경산시,19세 이하,0
2018,경북,경산시,20~29세,164
2018,경북,경산시,30~39세,211
2018,경북,경산시,40~49세,19
2018,경북,경산시,50세 이상,0
2018,경남,거창군,19세 이하,0
2018,경남,거창군,20~29세,24
2018,경남,거창군,30~39세,28
2018,경남,거창군,40~49세,0
2018,경남,거창군,50세 이상,0
2018,경남,고성군,19세 이하,0
2018,경남,고성군,20~29세,0
2018,경남,고성군,30~39세,0
2018,경남,고성군,40~49세,0
2018,경남,고성군,50세 이상,0
2018,경남,남해군,19세 이하,0
2018,경남,남해군,20~29세,0
2018,경남,남해군,30~39세,0
2018,경남,남해군,40~49세,0
2018,경남,남해군,50세 이상,0
2018,경남,산청군,19세 이하,0
2018,경남,산청군,20~29세,0
2018,경남,산청군,30~39세,0
2018,경남,산청군,40~49세,0
2018,경남,산청군,50세 이상,0
2018,경남,의령군,19세 이하,0
2018,경남,의령군,20~29세,0
2018,경남,의령군,30~39세,0
2018,경남,의령군,40~49세,0
2018,경남,의령군,50세 이상,0
2018,경남,창녕군,19세 이하,0
2018,경남,창녕군,20~29세,0
2018,경남,창녕군,30~39세,0
2018,경남,창녕군,40~49세,0
2018,경남,창녕군,50세 이상,0
2018,경남,하동군,19세 이하,0
2018,경남,하동군,20~29세,0
2018,경남,하동군,30~39세,0
2018,경남,하동군,40~49세,0
2018,경남,하동군,50세 이상,0
2018,경남,함안군,19세 이하,0
2018,경남,함안군,20~29세,0
2018,경남,함안군,30~39세,0
2018,경남,함안군,40~49세,0
2018,경남,함안군,50세 이상,0
2018,경남,함양군,19세 이하,0
2018,경남,함양군,20~29세,0
2018,경남,함양군,30~39세,0
2018,경남,함양군,40~49세,0
2018,경남,함양군,50세 이상,0
2018,경남,합천군,19세 이하,0
2018,경남,합천군,20~29세,0
2018,경남,합천군,30~39세,0
2018,경남,합천군,40~49세,0
2018,경남,합천군,50세 이상,0
2018,경남,김해시,19세 이하,13
2018,경남,김해시,20~29세,789
2018,경남,김해시,30~39세,1974
2018,경남,김해시,40~49세,91
2018,경남,김해시,50세 이상,0
2018,경남,사천시,19세 이하,0
2018,경남,사천시,20~29세,0
2018,경남,사천시,30~39세,0
2018,경남,사천시,40~49세,0
2018,경남,사천시,50세 이상,0
2018,경남,진주시,19세 이하,15
2018,경남,진주시,20~29세,954
2018,경남,진주시,30~39세,2388
2018,경남,진주시,40~49세,118
2018,경남,진주시,50세 이상,0
2018,경남,창원마산회원구,19세 이하,11
2018,경남,창원마산회원구,20~29세,231
2018,경남,창원마산회원구,30~39세,590
2018,경남,창원마산회원구,40~49세,41
2018,경남,창원마산회원구,50세 이상,0
2018,경남,창원마산합포구,19세 이하,11
2018,경남,창원마산합포구,20~29세,251
2018,경남,창원마산합포구,30~39세,591
2018,경남,창원마산합포구,40~49세,22
2018,경남,창원마산합포구,50세 이상,0
2018,경남,창원진해구,19세 이하,0
2018,경남,창원진해구,20~29세,138
2018,경남,창원진해구,30~39세,301
2018,경남,창원진해구,40~49세,0
2018,경남,창원진해구,50세 이상,0
2018,경남,창원의창구,19세 이하,0
2018,경남,창원의창구,20~29세,607
2018,경남,창원의창구,30~39세,1545
2018,경남,창원의창구,40~49세,41
2018,경남,창원의창구,50세 이상,0
2018,경남,창원성산구,19세 이하,0
